ID_Client,Annee_Naissance,Niveau_Education,Statut_Marital,Revenu,Enfants_Maison,Ados_Maison,Date_Inscription,Jours_Dernier_Achat,Achat_Vins,Achat_Fruits,Achat_Viandes,Achat_Poissons,Achat_Produits_Sucres,Achat_Produits_Or,Achats_Promotions,Achats_En_Ligne,Achats_Catalogue,Achats_En_Magasin,Visites_Web_Mois,Reponse_Campagne_3,Reponse_Campagne_4,Reponse_Campagne_5,Reponse_Campagne_1,Reponse_Campagne_2,Plainte,Cout_Contact_Z,Revenus_Z,Reponse_Derniere_Campagne,Statut_Marital_Texte,Total_Depense,Total_Achats,Depense_Moy_Par_Achat,Total_Campagnes_Acceptees,Jour_Inscription,Revenu_Moyen_Mois,Age_Inscription,Categorie_Age,Niveau_Education_Encode,Segmentation_Dépensier,cout par campagne,revenue par campagne
10307,1956,Graduation,couple,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,Married,525,16,27.63157894736842,0,Saturday,4198.916666666667,57,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
8566,1961,PhD,couple,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Together,9,3,2.25,0,Sunday,2715.25,53,Senior (51-65),4,Petits Dépensier,0.5,1.8333333333333333
2415,1962,Graduation,couple,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,Together,953,13,59.5625,1,Monday,5214.0,52,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
5684,1971,Master,single,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Divorced,68,5,9.714285714285714,0,Friday,3719.5833333333335,42,Adulte confirmé (36-50),3,Petits Dépensier,0.5,1.8333333333333333
8334,1971,Master,single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,Single,131,7,13.1,0,Friday,2776.333333333333,42,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
9166,1968,Graduation,couple,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,Married,882,20,38.34782608695652,0,Friday,5330.583333333333,45,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
1440,1978,2n Cycle,couple,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,Together,1149,23,45.96,0,Tuesday,4376.083333333333,34,Adulte (26-35),1,Grand Dépensier,0.5,1.8333333333333333
78,1969,Graduation,couple,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,Married,37,4,7.4,0,Sunday,2107.75,44,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
5441,1965,PhD,single,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,Widow,388,13,25.866666666666667,0,Sunday,4509.25,48,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
5302,1986,Graduation,couple,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,Together,1428,15,89.25,0,Friday,6532.833333333333,27,Adulte (26-35),2,Grand Dépensier,0.5,1.8333333333333333
4687,1958,Master,couple,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,Married,1633,23,68.04166666666667,0,Thursday,6728.25,55,Senior (51-65),3,Grand Dépensier,0.5,1.8333333333333333
1087,1975,Master,couple,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,Together,173,7,17.3,0,Wednesday,1889.0833333333333,38,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
6859,1987,Graduation,single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,Single,99,7,11.0,0,Tuesday,2436.333333333333,26,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
9860,1959,Graduation,couple,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,Together,215,9,17.916666666666668,0,Friday,3742.5833333333335,54,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
7129,1962,PhD,couple,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,Married,929,23,29.967741935483872,0,Sunday,4557.75,51,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
5866,1974,Graduation,couple,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,Together,219,9,18.25,0,Thursday,4015.5,40,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
10521,1977,Graduation,couple,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,Married,174,8,14.5,0,Wednesday,4567.416666666667,36,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
7393,1978,Graduation,couple,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Together,92,6,10.22222222222222,0,Monday,3465.0,34,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
7849,1970,PhD,couple,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,Married,1052,24,42.08,0,Monday,6694.666666666667,43,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
332,1957,Graduation,couple,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,Married,275,11,19.642857142857142,1,Friday,3978.5833333333335,56,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
9847,1955,2n Cycle,couple,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,Married,587,14,36.6875,0,Friday,5247.666666666667,57,Senior (51-65),1,Moyens Dépensier,0.5,1.8333333333333333
531,1954,PhD,single,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,Divorced,1662,22,50.36363636363637,0,Saturday,4777.75,58,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
9576,1982,PhD,couple,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,Together,159,8,14.454545454545457,0,Monday,2692.75,31,Adulte (26-35),4,Moyens Dépensier,0.5,1.8333333333333333
6906,1953,Master,single,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,Widow,1024,17,56.888888888888886,3,Monday,7079.416666666667,60,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
7419,1968,Master,single,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Divorced,35,5,5.0,0,Wednesday,2255.9166666666665,46,Adulte confirmé (36-50),3,Petits Dépensier,0.5,1.8333333333333333
3170,1957,Master,couple,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,Together,1042,14,69.46666666666667,0,Saturday,5679.0,56,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
8527,1965,Master,couple,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,Together,395,14,20.789473684210527,0,Saturday,5477.916666666667,48,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
7872,1975,PhD,couple,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,Married,557,22,24.217391304347824,3,Wednesday,7236.333333333333,37,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
9931,1963,PhD,couple,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,Married,9,0,0.6,0,Monday,335.25,51,Senior (51-65),4,Petits Dépensier,0.5,1.8333333333333333
10595,1990,Graduation,couple,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,Married,69,5,11.5,0,Monday,2507.75,23,Jeune (18-25),2,Petits Dépensier,0.5,1.8333333333333333
4609,1966,PhD,couple,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,Married,486,15,27.0,0,Saturday,4808.75,48,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
5010,1988,Graduation,single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Single,34,4,5.666666666666667,0,Sunday,2084.0,26,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
4427,1995,2n Cycle,single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,Single,1365,27,48.75,2,Tuesday,6938.083333333333,17,Jeune (18-25),1,Grand Dépensier,0.5,1.8333333333333333
11148,1975,Graduation,couple,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Together,13,3,3.25,0,Sunday,1856.6666666666667,38,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
1168,1978,PhD,couple,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,Married,1401,20,66.71428571428571,0,Monday,6013.25,34,Adulte (26-35),4,Grand Dépensier,0.5,1.8333333333333333
9595,1961,Graduation,couple,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,Together,1574,13,112.42857142857144,0,Friday,5355.0,52,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
10163,1984,PhD,single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,Single,1323,19,66.15,0,Tuesday,6894.416666666667,29,Adulte (26-35),4,Grand Dépensier,0.5,1.8333333333333333
2886,1971,Master,single,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,Divorced,1217,28,38.03125,2,Monday,6190.833333333333,42,Adulte confirmé (36-50),3,Grand Dépensier,0.5,1.8333333333333333
6710,1951,Master,single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,Single,103,6,14.714285714285714,0,Saturday,4851.416666666667,61,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
5316,1976,Master,couple,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,Together,84,6,12.0,0,Thursday,1752.0,37,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
9029,1972,PhD,couple,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,Married,1536,22,66.78260869565217,0,Saturday,5843.0,41,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
521,1985,Graduation,couple,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,Together,581,16,32.27777777777778,0,Tuesday,4500.5,27,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
1459,1966,PhD,couple,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,Married,928,13,66.28571428571429,0,Wednesday,5755.25,46,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
10241,1975,2n Cycle,single,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,Divorced,14,3,3.5,0,Sunday,954.0,38,Adulte confirmé (36-50),1,Petits Dépensier,0.5,1.8333333333333333
1630,1979,Graduation,single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,Single,424,14,28.266666666666666,0,Wednesday,5152.083333333333,34,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
3254,1971,Graduation,couple,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,Married,960,13,68.57142857142857,0,Monday,5907.166666666667,42,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
9064,1982,Graduation,couple,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,Married,1555,19,77.75,1,Friday,5759.083333333333,30,Adulte (26-35),2,Grand Dépensier,0.5,1.8333333333333333
3678,1973,Graduation,single,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,Widow,656,18,22.620689655172413,1,Sunday,5017.333333333333,39,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
4227,1968,Master,couple,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Together,55,6,6.111111111111111,0,Friday,2740.75,45,Adulte confirmé (36-50),3,Petits Dépensier,0.5,1.8333333333333333
9467,1984,Graduation,single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Single,20,4,4.0,0,Sunday,2894.833333333333,30,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
8486,1971,Master,couple,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,Together,367,13,21.58823529411765,0,Monday,2544.833333333333,41,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
2186,1977,2n Cycle,couple,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,Together,2257,21,102.5909090909091,3,Monday,6860.5,37,Adulte confirmé (36-50),1,Grand Dépensier,0.5,1.8333333333333333
3286,1967,PhD,single,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Divorced,42,5,6.0,0,Saturday,2220.1666666666665,47,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
8602,1964,Graduation,single,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,Divorced,1049,24,40.34615384615385,0,Wednesday,5827.666666666667,49,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
3722,1972,Graduation,single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Single,48,5,6.857142857142857,0,Wednesday,3708.5833333333335,42,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
6715,1948,PhD,single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,Single,685,19,27.4,0,Wednesday,5016.666666666667,65,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
4796,1952,Graduation,single,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,Divorced,39,4,7.8,0,Saturday,4136.5,62,Senior (51-65),2,Petits Dépensier,0.5,1.8333333333333333
9612,1987,2n Cycle,single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Single,43,4,8.6,0,Friday,1985.8333333333333,27,Adulte (26-35),1,Petits Dépensier,0.5,1.8333333333333333
3766,1959,Master,single,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,Widow,835,18,39.76190476190476,0,Thursday,2754.25,53,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
1399,1958,Graduation,couple,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,Married,1515,19,75.75,1,Tuesday,6075.416666666667,56,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
1570,1951,PhD,couple,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,Together,1039,24,39.96153846153846,0,Tuesday,5808.5,62,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
3426,1975,Graduation,single,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,Divorced,1596,23,61.38461538461539,0,Monday,5858.333333333333,38,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
3074,1984,PhD,couple,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,Married,1828,17,101.55555555555556,0,Monday,5886.916666666667,28,Adulte (26-35),4,Grand Dépensier,0.5,1.8333333333333333
8341,1969,PhD,couple,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,Married,34,4,5.666666666666667,1,Wednesday,2533.0,45,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
5180,1968,PhD,single,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,Divorced,149,8,14.9,0,Friday,4218.0,46,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
6461,1969,Master,single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,Single,946,22,41.130434782608695,1,Sunday,5231.0,44,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
7679,1985,PhD,single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,Single,28,5,4.666666666666667,0,Monday,2524.833333333333,29,Adulte (26-35),4,Petits Dépensier,0.5,1.8333333333333333
10702,1984,Graduation,single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,Single,450,15,26.47058823529412,0,Saturday,4367.75,28,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
7505,1957,PhD,couple,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,Married,46,4,9.2,0,Sunday,3679.5833333333335,57,Senior (51-65),4,Petits Dépensier,0.5,1.8333333333333333
5113,1971,PhD,single,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,Divorced,1702,15,106.375,1,Thursday,7248.25,42,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
10858,1975,Graduation,couple,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,Together,820,21,32.8,0,Monday,6377.666666666667,38,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
2961,1982,Graduation,couple,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,Married,382,13,25.466666666666665,1,Tuesday,3506.75,31,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
2747,1988,PhD,couple,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,Married,2126,19,106.3,0,Friday,5628.833333333333,24,Jeune (18-25),4,Grand Dépensier,0.5,1.8333333333333333
3010,1989,Master,couple,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,Together,2069,19,103.45,3,Friday,7368.333333333333,25,Jeune (18-25),3,Grand Dépensier,0.5,1.8333333333333333
5790,1985,Graduation,couple,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Married,72,5,10.285714285714286,0,Sunday,2596.5,28,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
6892,1968,Graduation,single,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,Divorced,732,20,26.142857142857142,2,Tuesday,5139.25,46,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
1743,1974,Graduation,single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,Single,801,10,72.81818181818181,0,Monday,5809.916666666667,40,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
3578,1949,Graduation,single,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,Divorced,236,10,19.666666666666668,0,Sunday,4096.666666666667,64,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
8462,1978,Basic,couple,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,Together,80,4,16.0,1,Sunday,2073.5,34,Adulte (26-35),0,Moyens Dépensier,0.5,1.8333333333333333
5558,1954,PhD,single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,Single,1685,14,112.33333333333331,1,Monday,7577.75,60,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
4619,1945,PhD,single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,Single,277,27,10.25925925925926,0,Wednesday,9477.833333333334,69,Vétéran (65+),4,Moyens Dépensier,0.5,1.8333333333333333
8780,1950,PhD,couple,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,Together,507,16,28.166666666666668,0,Thursday,4941.0,63,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
10789,1964,PhD,couple,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Married,68,5,9.714285714285714,0,Saturday,3813.25,49,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
10779,1983,Graduation,single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Single,49,4,9.8,0,Sunday,1845.6666666666667,31,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
5896,1987,Master,couple,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,Married,397,14,26.466666666666665,0,Tuesday,6116.25,27,Adulte (26-35),3,Moyens Dépensier,0.5,1.8333333333333333
2337,1971,Graduation,single,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,Divorced,39,6,4.333333333333333,0,Thursday,2484.9166666666665,42,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
10951,1968,Graduation,couple,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,Married,306,12,21.857142857142858,1,Saturday,3807.3333333333335,46,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
544,1954,Graduation,couple,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,Married,976,13,69.71428571428571,0,Saturday,5235.0,59,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
17,1971,PhD,couple,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,Married,1028,24,36.71428571428572,0,Friday,5040.916666666667,42,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
10680,1986,Graduation,couple,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,Together,70,6,10.0,0,Wednesday,2769.583333333333,28,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
3265,1959,Graduation,couple,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Married,46,4,9.2,0,Tuesday,2975.083333333333,54,Senior (51-65),2,Petits Dépensier,0.5,1.8333333333333333
5623,1980,Master,couple,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,Married,51,4,10.2,1,Thursday,2627.9166666666665,33,Adulte (26-35),3,Petits Dépensier,0.5,1.8333333333333333
5832,1960,2n Cycle,couple,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,Together,1263,21,60.142857142857146,0,Sunday,7713.0,54,Senior (51-65),1,Grand Dépensier,0.5,1.8333333333333333
5544,1970,Graduation,single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,Single,1490,20,67.72727272727273,1,Saturday,5615.333333333333,42,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
6417,1971,Master,couple,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,Together,1564,23,65.16666666666667,0,Sunday,6714.416666666667,41,Adulte confirmé (36-50),3,Grand Dépensier,0.5,1.8333333333333333
5831,1967,Graduation,couple,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,Married,1815,15,100.83333333333331,2,Wednesday,6489.166666666667,45,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
7101,1963,PhD,single,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,Widow,1198,25,38.64516129032258,0,Friday,4356.5,50,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
10176,1968,Graduation,single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,Single,416,16,18.08695652173913,2,Friday,4758.916666666667,44,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
2326,1990,Graduation,couple,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,Married,85,5,14.166666666666666,0,Saturday,1577.4166666666667,23,Jeune (18-25),2,Moyens Dépensier,0.5,1.8333333333333333
4385,1981,PhD,single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,Single,47,6,5.875,0,Friday,3003.1666666666665,32,Adulte (26-35),4,Petits Dépensier,0.5,1.8333333333333333
